"payment_id","customer_id","staff_id","rental_id","amount","random_date"
28815,592,1,4129,"1.99","2021-12-20"
28816,592,1,4145,"9.99","2021-05-31"
28817,592,1,4460,"0.99","2022-07-24"
28818,592,1,4518,"2.99","2021-09-13"
28819,592,1,6937,"0.99","2022-11-03"
28820,592,2,7173,"0.99","2020-03-05"
28821,592,1,7278,"3.99","2021-05-25"
28822,592,2,7364,"4.99","2021-07-31"
28823,592,1,8730,"2.99","2022-03-13"
28824,592,2,8773,"0.99","2023-12-30"
28825,592,1,9268,"4.99","2022-01-04"
28826,592,1,9437,"3.99","2022-01-23"
28827,592,2,9666,"6.99","2023-01-27"
28828,593,2,3542,"2.99","2021-12-07"
28829,593,2,4075,"2.99","2020-07-26"
28830,593,2,4280,"3.99","2022-03-22"
28831,593,2,4623,"0.99","2021-02-06"
28832,593,2,4781,"4.99","2023-04-12"
28833,593,2,4867,"0.99","2023-12-03"
28834,593,1,6386,"2.99","2020-05-10"
28835,593,1,6731,"2.99","2023-09-30"
28836,593,2,7958,"4.99","2021-09-18"
28837,593,1,8497,"2.99","2021-06-18"
28838,593,2,9329,"6.99","2021-04-22"
28839,593,1,9483,"6.99","2023-01-19"
28840,594,2,3474,"0.99","2021-11-19"
28841,594,1,3546,"4.99","2020-10-14"
28842,594,2,3960,"2.99","2021-02-05"
28843,594,1,4037,"5.99","2022-04-28"
28844,594,1,4154,"3.99","2021-03-20"
28845,594,2,5386,"2.99","2021-05-22"
28846,594,1,6473,"6.99","2022-10-07"
28847,594,1,7533,"8.99","2020-07-21"
28848,594,1,8567,"1.99","2023-12-08"
28849,594,1,8603,"2.99","2023-10-21"
28850,594,2,8820,"5.99","2020-06-18"
28851,594,1,9545,"7.99","2020-03-14"
28852,594,1,9698,"3.99","2020-12-26"
28853,594,2,9802,"4.99","2020-10-02"
28854,595,1,3789,"9.99","2023-01-27"
28855,595,1,4017,"4.99","2020-12-04"
28856,595,1,4241,"4.99","2023-08-23"
28857,595,2,4775,"2.99","2020-01-22"
28858,595,1,5631,"1.99","2020-09-16"
28859,595,1,5952,"1.99","2023-12-13"
28860,595,1,6105,"6.99","2022-06-08"
28861,595,1,6704,"6.99","2020-06-11"
28862,595,1,7086,"4.99","2022-08-09"
28863,595,2,7307,"0.99","2023-07-29"
28864,595,1,7396,"4.99","2023-09-14"
28865,595,2,7490,"3.99","2021-07-27"
28866,595,1,9152,"2.99","2020-10-25"
28867,595,2,9223,"2.99","2023-12-18"
28868,595,1,9354,"4.99","2020-07-20"
28869,595,2,9497,"0.99","2023-04-06"
28870,595,2,9542,"4.99","2020-06-16"
28871,595,1,9631,"2.99","2020-09-18"
28872,595,2,9826,"10.99","2023-05-19"
28873,596,2,5742,"3.99","2020-03-09"
28874,596,1,6015,"2.99","2023-06-19"
28875,596,1,6017,"0.99","2023-11-07"
28876,596,1,6197,"4.99","2021-09-24"
28877,596,2,6883,"4.99","2022-04-13"
28878,596,1,10094,"3.99","2021-01-01"
28879,597,1,5093,"0.99","2022-05-03"
28880,597,1,5348,"4.99","2023-05-02"
28881,597,2,5732,"2.99","2021-10-14"
28882,597,1,6508,"2.99","2023-02-01"
28883,597,2,7968,"4.99","2020-10-27"
28884,597,2,8948,"4.99","2020-01-15"
28885,597,2,10021,"4.99","2023-05-21"
28886,597,1,10214,"0.99","2021-07-01"
28887,598,1,3648,"0.99","2021-01-17"
28888,598,2,3950,"6.99","2022-05-25"
28889,598,1,3972,"4.99","2020-08-23"
28890,598,1,4181,"4.99","2022-03-18"
28891,598,2,5688,"5.99","2022-01-10"
28892,598,1,6519,"4.99","2023-08-25"
28893,598,2,6528,"4.99","2020-02-25"
28894,598,2,6575,"0.99","2022-02-15"
28895,598,2,6660,"3.99","2023-02-24"
28896,598,2,7201,"6.99","2020-02-04"
28897,598,2,7354,"0.99","2021-10-16"
28898,598,1,7998,"0.99","2020-02-10"
28899,598,2,8436,"0.99","2021-08-11"
28900,598,1,8511,"5.99","2022-03-15"
28901,598,1,8939,"4.99","2021-01-12"
28902,598,1,10054,"4.99","2022-03-17"
28903,599,1,5065,"0.99","2022-10-17"
28904,599,1,5843,"2.99","2022-04-01"
28905,599,2,6800,"9.99","2020-08-22"
28906,599,2,6895,"2.99","2022-07-30"
28907,599,1,8965,"6.99","2022-11-01"
28908,599,2,9630,"2.99","2021-01-09"
28909,202,1,3861,"8.99","2020-08-01"
28910,599,2,9679,"2.99","2023-11-13"
28911,202,2,4567,"4.99","2021-11-20"
28912,202,2,5194,"2.99","2021-06-15"
28913,202,1,5297,"2.99","2021-04-07"
28914,202,2,5838,"2.99","2020-04-05"
28915,202,1,7613,"2.99","2020-11-14"
28916,202,1,8351,"2.99","2021-03-16"
28917,202,1,8779,"2.99","2022-05-04"
28918,202,1,8830,"2.99","2022-08-28"
28919,202,2,8930,"0.99","2021-07-30"
28920,202,2,9057,"2.99","2023-09-13"
28921,202,2,9467,"8.99","2023-07-31"
28922,202,2,9751,"4.99","2022-06-25"
28923,203,2,4136,"2.99","2021-08-07"
28924,203,2,5579,"5.99","2021-12-11"
28925,203,2,7787,"6.99","2023-09-23"
28926,203,1,8039,"0.99","2021-11-02"
28927,203,1,8463,"4.99","2022-12-13"
28928,203,1,8792,"7.99","2023-11-07"
28929,203,2,9015,"10.99","2021-10-07"
28930,204,1,4043,"0.99","2021-12-08"
28931,204,1,4979,"4.99","2023-06-06"
28932,204,2,5145,"0.99","2023-12-10"
28933,204,1,5619,"2.99","2023-03-25"
28934,204,2,6004,"4.99","2022-10-30"
28935,204,2,6225,"2.99","2022-09-08"
28936,204,2,6631,"0.99","2020-01-17"
28937,204,1,6694,"6.99","2021-08-29"
28938,204,2,6871,"2.99","2022-11-07"
28939,204,1,7392,"4.99","2020-10-04"
28940,204,2,9005,"0.99","2023-06-26"
28941,204,1,9394,"5.99","2021-08-19"
28942,204,2,9906,"4.99","2020-08-17"
28943,204,2,10042,"2.99","2020-11-24"
28944,205,1,3601,"7.99","2021-03-09"
28945,205,2,4230,"3.99","2021-10-22"
28946,205,2,4377,"7.99","2021-03-14"
28947,205,1,4729,"4.99","2020-07-30"
28948,205,1,7736,"2.99","2022-01-24"
28949,205,2,7976,"7.99","2020-12-11"
28950,205,2,8896,"4.99","2021-12-06"
28951,205,2,10086,"4.99","2020-05-06"
28952,206,1,3533,"5.99","2020-10-14"
28953,206,2,3831,"0.99","2023-12-07"
28954,206,1,3847,"4.99","2023-07-18"
28955,206,2,4068,"4.99","2021-11-27"
28956,206,2,4107,"4.99","2022-06-03"
28957,206,2,4823,"4.99","2022-01-31"
28958,206,1,6139,"3.99","2023-05-12"
28959,206,1,6420,"6.99","2022-05-13"
28960,206,1,7222,"4.99","2022-01-23"
28961,206,2,7541,"4.99","2020-06-17"
28962,206,1,8217,"5.99","2022-09-26"
28963,206,1,8549,"3.99","2023-11-09"
28964,206,2,9474,"2.99","2022-03-19"
28965,207,2,3584,"2.99","2022-12-01"
28966,207,2,3687,"9.99","2022-09-17"
28967,207,1,4018,"2.99","2022-12-19"
28968,207,2,4713,"5.99","2022-01-28"
28969,207,1,4816,"0.99","2020-02-20"
28970,207,2,5007,"0.99","2022-04-25"
28971,207,1,5258,"0.99","2022-11-16"
28972,207,1,5259,"4.99","2022-11-08"
28973,207,2,5939,"0.99","2021-02-28"
28974,207,2,6465,"5.99","2020-02-19"
28975,207,1,6537,"0.99","2023-05-01"
28976,207,2,7306,"5.99","2022-01-29"
28977,207,1,7540,"5.99","2023-11-17"
28978,207,1,8800,"5.99","2021-02-04"
28979,207,2,9652,"2.99","2020-04-15"
28980,208,2,3811,"2.99","2023-12-26"
28981,208,1,4354,"5.99","2020-02-21"
28982,208,2,4985,"4.99","2022-04-25"
28983,208,1,5117,"2.99","2021-04-02"
28984,208,2,5693,"2.99","2023-12-30"
28985,208,2,6306,"6.99","2023-09-02"
28986,208,1,6767,"1.99","2022-05-01"
28987,208,1,7315,"0.99","2022-11-23"
28988,208,1,7861,"2.99","2023-01-22"
28989,208,2,7984,"2.99","2021-03-09"
28990,208,1,8742,"1.99","2023-03-26"
28991,208,2,9298,"3.99","2023-06-22"
28992,208,1,9838,"4.99","2020-07-28"
28993,1,2,4526,"5.99","2022-07-25"
28994,1,1,4611,"5.99","2023-10-01"
28995,1,1,5244,"4.99","2020-09-04"
28996,1,1,5326,"4.99","2022-10-30"
28997,1,1,6163,"7.99","2023-04-07"
28998,1,2,7273,"2.99","2023-12-23"
28999,1,1,7841,"4.99","2022-04-08"
29000,1,2,8033,"4.99","2020-02-27"
29001,1,1,8074,"0.99","2022-10-16"
29002,1,2,8116,"0.99","2022-11-21"
29003,1,2,8326,"2.99","2022-02-11"
29004,1,2,9571,"2.99","2023-02-21"
29005,2,1,5636,"2.99","2021-09-12"
29006,2,1,5755,"6.99","2023-05-14"
29007,2,2,7346,"4.99","2020-10-16"
29008,2,1,7376,"5.99","2021-02-20"
29009,2,2,7459,"5.99","2023-11-19"
29010,2,2,8230,"5.99","2021-11-15"
29011,2,1,8598,"2.99","2022-07-30"
29012,2,2,8705,"5.99","2023-07-23"
29013,2,1,9031,"4.99","2021-07-31"
29014,2,2,9236,"10.99","2020-08-07"
29015,2,2,9248,"0.99","2022-11-10"
29016,2,2,9296,"6.99","2022-06-26"
29017,2,2,9465,"6.99","2021-06-22"
29018,2,1,10136,"2.99","2023-07-12"
29019,3,1,4180,"4.99","2020-06-20"
29020,3,1,4725,"4.99","2020-09-23"
29021,3,1,7096,"5.99","2022-11-01"
29022,3,2,7503,"10.99","2023-10-21"
29023,3,2,7703,"7.99","2021-05-25"
29024,3,2,7724,"6.99","2020-10-18"
29025,3,1,7911,"4.99","2023-03-04"
29026,3,2,8086,"4.99","2022-01-24"
29027,3,1,8545,"2.99","2021-08-16"
29028,3,1,9226,"1.99","2020-09-21"
29029,3,2,9443,"3.99","2022-07-09"
29030,3,1,9595,"2.99","2022-04-10"
29031,3,2,9816,"4.99","2021-03-25"
29032,4,1,7660,"2.99","2020-12-31"
29033,4,2,7718,"2.99","2020-08-01"
29034,4,1,8741,"3.99","2023-09-12"
29035,4,1,9100,"5.99","2023-03-24"
29036,4,1,9371,"5.99","2022-01-15"
29037,5,2,3677,"4.99","2021-05-03"
29038,5,2,4889,"2.99","2020-07-24"
29039,5,1,5016,"4.99","2022-07-17"
29040,5,2,5118,"5.99","2022-01-09"
29041,5,2,5156,"1.99","2022-05-01"
29042,5,2,5721,"0.99","2023-10-06"
29043,5,1,6042,"8.99","2022-09-05"
29044,5,1,6663,"3.99","2022-10-08"
29045,5,2,6685,"4.99","2020-04-30"
29046,5,2,7293,"0.99","2021-12-03"
29047,5,2,7652,"0.99","2020-01-24"
29048,5,2,7829,"3.99","2021-08-23"
29049,5,1,8263,"2.99","2020-11-11"
29050,5,1,8978,"1.99","2022-04-05"
29051,5,1,9493,"4.99","2021-12-14"
29052,5,1,9888,"3.99","2021-11-15"
29053,6,2,3983,"0.99","2023-03-19"
29054,6,2,4278,"2.99","2022-04-09"
29055,6,1,5553,"0.99","2020-12-17"
29056,6,2,6211,"5.99","2021-11-08"
29057,6,1,6248,"7.99","2021-11-12"
29058,6,2,6686,"0.99","2023-11-10"
29059,6,2,7099,"2.99","2021-12-04"
29060,6,2,7136,"2.99","2022-01-06"
29061,6,1,8101,"0.99","2023-02-07"
29062,7,2,3639,"5.99","2023-02-15"
29063,7,2,4238,"2.99","2022-09-18"
29064,7,2,4787,"5.99","2020-12-12"
29065,7,1,4856,"4.99","2021-03-16"
29066,7,1,5441,"8.99","2020-09-22"
29067,7,1,5921,"7.99","2021-08-28"
29068,7,1,6174,"1.99","2022-04-10"
29069,7,1,6295,"2.99","2023-11-30"
29070,7,2,6761,"3.99","2021-12-07"
29071,7,2,8422,"5.99","2022-03-07"
29072,7,2,9624,"7.99","2021-03-07"
29073,8,1,3475,"5.99","2021-01-09"
29074,8,1,4003,"0.99","2020-04-10"
29075,8,2,4175,"2.99","2023-12-02"
29076,8,2,4409,"3.99","2021-12-07"
29077,8,1,4503,"3.99","2021-11-26"
29078,8,1,5300,"2.99","2021-03-09"
29079,8,2,5341,"2.99","2023-07-02"
29080,8,1,6375,"4.99","2023-12-28"
29081,8,1,6647,"0.99","2023-08-09"
29082,8,1,8809,"1.99","2022-01-22"
29083,8,2,9629,"2.99","2021-04-22"
29084,8,2,10141,"0.99","2020-07-16"
29085,9,1,4454,"2.99","2021-10-16"
29086,9,2,4748,"0.99","2022-07-23"
29087,9,1,4796,"1.99","2021-05-15"
29088,9,1,5659,"2.99","2023-03-20"
29089,9,2,6019,"4.99","2022-03-17"
29090,9,1,6165,"5.99","2023-09-01"
29091,9,2,7616,"0.99","2022-03-24"
29092,9,1,7801,"2.99","2022-01-27"
29093,9,1,9043,"4.99","2022-01-13"
29094,10,2,3790,"3.99","2023-05-20"
29095,10,2,4042,"4.99","2023-12-22"
29096,10,1,4255,"1.99","2023-05-16"
29097,10,1,5038,"7.99","2023-10-18"
29098,10,2,5068,"2.99","2021-01-19"
29099,10,1,5444,"0.99","2020-10-19"
29100,10,1,5905,"2.99","2022-10-21"
29101,10,1,7738,"2.99","2022-03-23"
29102,10,2,8001,"6.99","2021-09-25"
29103,10,2,8188,"4.99","2020-08-15"
29104,10,1,9935,"4.99","2021-05-30"
29105,11,2,4608,"2.99","2022-06-09"
29106,11,1,4943,"4.99","2020-05-12"
29107,11,2,5835,"5.99","2023-07-08"
29108,11,2,6146,"6.99","2022-02-19"
29109,11,1,7314,"4.99","2023-12-25"
29110,11,1,8014,"4.99","2021-07-25"
29111,11,2,8100,"2.99","2023-09-29"
29112,11,2,8447,"1.99","2021-03-08"
29113,11,1,8715,"0.99","2020-05-03"
29114,11,1,8950,"9.99","2022-07-16"
29115,11,2,9292,"6.99","2023-07-13"
29116,12,1,3870,"3.99","2023-10-17"
29117,12,1,5071,"0.99","2022-09-13"
29118,12,1,5074,"0.99","2022-08-24"
29119,12,2,5111,"0.99","2021-08-22"
29120,12,2,5242,"3.99","2020-07-03"
29121,12,1,6773,"2.99","2020-11-24"
29122,12,2,7008,"0.99","2023-08-19"
29123,12,2,7279,"0.99","2021-02-04"
29124,12,2,8985,"0.99","2022-03-04"
29125,12,2,9166,"4.99","2021-02-03"
29126,12,2,9238,"5.99","2022-04-09"
29127,12,1,9627,"5.99","2021-12-22"
29128,12,2,9708,"5.99","2022-04-05"
29129,13,2,3946,"2.99","2022-06-20"
29130,13,1,6118,"8.99","2021-11-27"
29131,13,1,6568,"2.99","2021-01-14"
29132,13,1,6870,"0.99","2022-09-28"
29133,13,1,6897,"2.99","2020-05-02"
29134,13,1,7916,"2.99","2021-06-15"
29135,13,1,8277,"2.99","2021-04-19"
29136,13,2,8831,"11.99","2023-09-02"
29137,13,2,9260,"9.99","2021-02-13"
29138,13,2,9434,"0.99","2023-05-22"
29139,13,1,9664,"0.99","2022-06-29"
29140,13,1,9736,"7.99","2021-11-04"
29141,13,1,10003,"4.99","2020-03-02"
29142,14,1,3707,"2.99","2020-01-27"
29143,14,1,4952,"0.99","2021-02-24"
29144,14,1,5104,"0.99","2022-11-27"
29145,14,2,5317,"7.99","2023-01-22"
29146,14,1,5383,"4.99","2023-08-16"
29147,14,1,5565,"7.99","2020-04-22"
29148,14,1,8035,"6.99","2021-05-21"
29149,14,1,8042,"0.99","2020-11-23"
29150,14,1,8548,"3.99","2022-12-06"
29151,14,2,8836,"4.99","2020-08-29"
29152,14,2,9438,"4.99","2020-01-05"
29153,14,1,9592,"2.99","2021-09-09"
29154,15,1,3550,"7.99","2020-01-21"
29155,15,1,4127,"5.99","2023-07-11"
29156,15,1,5717,"2.99","2021-04-18"
29157,15,2,5975,"2.99","2021-02-03"
29158,15,1,7105,"4.99","2022-09-28"
29159,15,1,8193,"0.99","2021-01-03"
29160,15,2,8615,"6.99","2023-01-02"
29161,15,2,8927,"4.99","2022-10-30"
29162,15,1,9987,"2.99","2020-05-06"
29163,401,1,4591,"0.99","2022-06-24"
29164,16,1,3548,"0.99","2023-04-11"
29165,16,2,4219,"2.99","2020-10-31"
29166,16,2,4263,"3.99","2022-07-28"
29167,16,2,4517,"4.99","2021-06-16"
29168,16,1,6100,"4.99","2021-09-19"
29169,16,2,7489,"0.99","2021-09-03"
29170,16,2,7552,"2.99","2022-08-22"
29171,16,2,8452,"5.99","2021-10-21"
29172,16,2,9158,"0.99","2021-09-22"
29173,16,2,9610,"5.99","2023-06-24"
29174,17,1,5714,"3.99","2021-01-14"
29175,17,1,5883,"3.99","2021-12-01"
29176,17,2,6884,"1.99","2023-09-28"
29177,17,2,8076,"8.99","2022-03-24"
29178,17,1,8213,"2.99","2021-03-28"
29179,17,2,9092,"8.99","2023-03-03"
29180,17,1,9138,"2.99","2022-09-15"
29181,17,2,9382,"8.99","2023-05-30"
29182,17,1,9489,"0.99","2021-02-18"
29183,18,2,4672,"3.99","2022-06-19"
29184,18,2,4724,"3.99","2023-03-10"
29185,18,2,4923,"3.99","2022-08-19"
29186,18,2,6128,"2.99","2022-09-30"
29187,18,1,6846,"0.99","2022-03-06"
29188,18,2,8122,"2.99","2021-01-01"
29189,18,1,8555,"4.99","2022-07-04"
29190,18,1,9036,"4.99","2023-07-13"
29191,18,2,9114,"4.99","2022-10-26"
29192,19,2,3549,"4.99","2021-01-20"
29193,19,2,6495,"4.99","2021-08-01"
29194,19,1,9157,"5.99","2023-12-14"
29195,19,1,9256,"0.99","2020-07-26"
29196,19,2,10077,"9.99","2020-01-19"
29197,19,1,10176,"7.99","2022-04-28"
29198,20,2,4011,"3.99","2023-06-24"
29199,20,1,4407,"2.99","2022-05-30"
29200,20,1,5718,"2.99","2021-12-17"
29201,20,1,6254,"2.99","2021-03-12"
29202,20,2,6267,"6.99","2022-08-21"
29203,20,2,7217,"4.99","2023-09-15"
29204,20,2,7864,"5.99","2022-03-01"
29205,20,2,8127,"2.99","2022-12-03"
29206,20,2,9075,"4.99","2020-05-15"
29207,20,2,9468,"3.99","2020-02-10"
29208,21,2,5107,"4.99","2020-09-23"
29209,21,1,5772,"3.99","2021-03-19"
29210,21,1,5961,"2.99","2020-07-11"
29211,21,2,6943,"1.99","2021-10-24"
29212,21,1,7994,"0.99","2022-08-12"
29213,21,2,8196,"6.99","2023-01-25"
29214,21,2,8862,"2.99","2020-02-24"
29215,21,2,9149,"0.99","2021-02-19"
29216,21,1,9699,"5.99","2021-05-01"
29217,22,2,4215,"2.99","2022-03-02"
29218,22,1,5294,"6.99","2020-08-23"
29219,22,1,5815,"2.99","2021-09-24"
29220,22,1,7087,"4.99","2020-07-19"
29221,22,1,7705,"7.99","2021-08-17"
29222,22,2,9410,"0.99","2021-06-14"
29223,22,1,9580,"4.99","2020-02-11"
29224,23,2,3736,"3.99","2022-05-16"
29225,23,2,3781,"2.99","2022-03-02"
29226,23,2,4853,"2.99","2022-10-22"
29227,23,1,6213,"2.99","2020-01-02"
29228,23,1,6238,"2.99","2023-03-14"
29229,23,2,6917,"5.99","2022-05-19"
29230,23,1,7155,"7.99","2020-08-22"
29231,23,1,8015,"2.99","2020-12-18"
29232,23,2,8718,"0.99","2021-01-18"
29233,23,2,9209,"5.99","2023-02-16"
29234,23,2,9255,"9.99","2022-12-17"
29235,23,2,9718,"3.99","2022-01-26"
29236,23,1,10132,"6.99","2020-08-07"
29237,24,2,3649,"7.99","2020-10-22"
29238,24,2,4378,"2.99","2020-01-04"
29239,24,1,5310,"0.99","2020-09-13"
29240,24,2,5648,"0.99","2020-07-16"
29241,24,1,6855,"4.99","2023-12-18"
29242,24,1,7266,"1.99","2021-01-19"
29243,24,1,8947,"4.99","2021-08-14"
29244,24,1,9723,"0.99","2021-11-02"
29245,24,2,9925,"0.99","2022-06-07"
29246,25,1,4282,"2.99","2020-06-30"
29247,25,1,4319,"0.99","2022-06-15"
29248,25,2,4404,"2.99","2023-11-11"
29249,25,1,5881,"2.99","2021-11-01"
29250,25,1,6653,"4.99","2023-11-17"
29251,25,2,6905,"2.99","2022-02-19"
29252,25,2,8667,"2.99","2021-05-09"
29253,25,2,8878,"0.99","2021-05-22"
29254,25,1,9140,"8.99","2021-06-14"
29255,25,2,9334,"2.99","2023-12-24"
29256,25,2,9922,"2.99","2020-08-10"
29257,25,2,10103,"2.99","2023-02-06"
29258,26,1,4065,"2.99","2023-06-07"
29259,26,1,4274,"4.99","2020-09-09"
29260,26,1,4382,"4.99","2020-11-23"
29261,26,2,4402,"0.99","2022-04-09"
29262,26,1,4431,"6.99","2022-10-22"
29263,26,1,4536,"3.99","2021-09-11"
29264,26,1,4641,"6.99","2020-09-21"
29265,26,1,5437,"2.99","2020-01-18"
29266,26,1,6149,"1.99","2020-08-21"
29267,26,2,6243,"2.99","2021-07-26"
29268,26,2,7328,"0.99","2022-02-15"
29269,26,1,8241,"4.99","2020-04-21"
29270,26,1,9484,"0.99","2020-05-12"
29271,27,2,4038,"0.99","2020-10-07"
29272,27,1,4510,"5.99","2023-12-27"
29273,27,1,5552,"0.99","2023-04-29"
29274,27,1,5736,"4.99","2023-09-04"
29275,27,2,6115,"0.99","2023-03-25"
29276,27,2,6562,"5.99","2022-09-23"
29277,27,2,6658,"4.99","2020-06-10"
29278,27,1,7927,"1.99","2021-06-15"
29279,27,2,9244,"0.99","2023-01-26"
29280,27,2,9636,"5.99","2020-01-07"
29281,27,1,9673,"7.99","2022-04-13"
29282,27,1,9908,"4.99","2020-07-06"
29283,28,1,3845,"0.99","2020-10-11"
29284,28,2,4704,"0.99","2021-12-12"
29285,28,2,4951,"4.99","2020-05-21"
29286,28,2,5653,"2.99","2022-06-20"
29287,28,1,5817,"5.99","2023-10-06"
29288,28,2,6032,"0.99","2020-06-07"
29289,28,2,6476,"0.99","2022-08-09"
29290,28,1,7580,"9.99","2022-01-17"
29291,28,1,8464,"4.99","2020-07-07"
29292,28,1,8901,"2.99","2021-08-24"
29293,28,2,9544,"2.99","2023-10-23"
29294,28,2,9593,"4.99","2022-02-04"
29295,28,2,9705,"4.99","2021-09-18"
29296,28,2,10116,"2.99","2021-02-27"
29297,29,2,4262,"6.99","2020-05-12"
29298,29,1,4313,"0.99","2022-10-18"
29299,29,2,4535,"0.99","2021-08-08"
29300,29,2,5442,"10.99","2022-06-25"
29301,29,1,5857,"1.99","2021-10-29"
29302,29,2,7237,"3.99","2022-01-29"
29303,29,1,7451,"6.99","2023-12-02"
29304,29,1,7453,"0.99","2022-07-28"
29305,29,2,8673,"2.99","2020-01-06"
29306,29,2,9392,"4.99","2022-12-17"
29307,29,1,9946,"4.99","2023-10-10"
29308,30,1,3964,"4.99","2022-04-09"
29309,30,2,4471,"2.99","2022-07-12"
29310,30,2,4642,"2.99","2021-10-18"
29311,30,2,5028,"5.99","2021-08-01"
29312,30,1,5108,"9.99","2021-07-20"
29313,30,1,5289,"0.99","2020-08-07"
29314,30,2,5972,"7.99","2020-07-11"
29315,30,1,6249,"0.99","2023-02-17"
29316,30,2,6359,"2.99","2022-04-06"
29317,30,2,7394,"2.99","2021-10-30"
29318,30,2,7769,"4.99","2020-12-27"
29319,30,1,8030,"4.99","2020-07-13"
29320,30,2,8038,"4.99","2021-04-02"
29321,30,1,8083,"4.99","2021-04-26"
29322,30,1,8641,"2.99","2021-12-09"
29323,30,2,9309,"2.99","2023-07-10"
29324,30,2,9551,"0.99","2022-11-12"
29325,30,1,9641,"0.99","2020-03-25"
29326,30,1,9998,"2.99","2022-05-08"
29327,31,1,3701,"4.99","2021-02-03"
29328,31,2,3967,"4.99","2023-09-20"
29329,31,1,4122,"6.99","2022-08-19"
29330,31,2,4738,"9.99","2022-01-11"
29331,31,1,6208,"3.99","2020-04-01"
29332,31,2,6580,"4.99","2021-10-14"
29333,31,1,7000,"1.99","2023-07-30"
29334,31,2,7138,"3.99","2021-09-17"
29335,31,2,7178,"2.99","2021-04-13"
29336,31,2,7464,"2.99","2020-09-27"
29337,31,2,8997,"0.99","2023-06-27"
29338,32,1,3500,"2.99","2020-11-30"
29339,32,1,4434,"2.99","2023-03-29"
29340,32,2,4771,"2.99","2023-01-09"
29341,32,2,4899,"0.99","2020-06-17"
29342,32,1,5307,"9.99","2021-10-31"
29343,32,1,5767,"0.99","2023-04-25"
29344,32,1,5954,"2.99","2020-07-06"
29345,32,1,6122,"3.99","2023-10-11"
29346,32,2,6450,"2.99","2023-12-17"
29347,32,1,7084,"6.99","2020-03-21"
29348,32,1,7589,"5.99","2021-04-16"
29349,32,1,7793,"2.99","2022-04-09"
29350,32,2,8390,"5.99","2022-08-22"
29351,32,2,8453,"2.99","2021-07-06"
29352,32,2,8914,"2.99","2021-07-06"
29353,33,1,4095,"5.99","2020-09-13"
29354,33,1,5421,"0.99","2020-02-15"
29355,33,1,5723,"4.99","2022-02-05"
29356,33,2,6280,"0.99","2021-02-16"
29357,33,1,7992,"4.99","2020-04-27"
29358,33,1,9040,"4.99","2023-04-02"
29359,33,2,9085,"4.99","2023-01-18"
29360,33,1,9254,"1.99","2021-05-27"
29361,34,2,3508,"3.99","2022-11-16"
29362,34,1,3911,"2.99","2020-09-26"
29363,34,1,5188,"4.99","2022-11-26"
29364,34,2,5643,"4.99","2022-12-22"
29365,34,2,5918,"5.99","2021-02-13"
29366,34,2,7015,"2.99","2021-04-22"
29367,34,2,7124,"2.99","2022-02-13"
29368,34,1,7532,"0.99","2020-02-19"
29369,34,1,9160,"3.99","2020-02-07"
29370,35,2,3597,"2.99","2021-10-28"
29371,35,2,4098,"4.99","2023-09-10"
29372,35,2,4990,"0.99","2022-10-07"
29373,35,1,5013,"2.99","2021-05-18"
29374,35,2,5323,"0.99","2023-10-28"
29375,35,1,5916,"5.99","2022-05-20"
29376,35,1,5963,"0.99","2020-02-16"
29377,35,1,6147,"5.99","2021-12-04"
29378,35,1,6401,"4.99","2023-05-12"
29379,35,1,6565,"4.99","2022-01-10"
29380,35,1,6572,"4.99","2020-08-20"
29381,35,1,7140,"4.99","2020-07-02"
29382,35,1,8822,"6.99","2022-09-11"
29383,35,1,8971,"5.99","2023-01-03"
29384,35,2,9033,"2.99","2021-06-04"
29385,35,1,9579,"6.99","2022-03-06"
29386,36,2,4135,"0.99","2022-09-25"
29387,36,2,4560,"4.99","2023-07-18"
29388,36,2,4762,"4.99","2021-09-25"
29389,36,1,5403,"0.99","2020-05-20"
29390,36,2,6030,"0.99","2020-12-17"
29391,36,1,7205,"6.99","2023-05-25"
29392,36,1,7647,"0.99","2021-09-23"
29393,36,2,7919,"6.99","2023-07-01"
29394,36,2,8099,"0.99","2020-04-16"
29395,36,1,8391,"2.99","2021-11-23"
29396,36,1,8952,"4.99","2021-07-15"
29397,36,1,9369,"2.99","2023-01-11"
29398,36,2,9805,"0.99","2020-09-15"
29399,37,2,3472,"7.99","2020-12-26"
29400,37,1,3734,"5.99","2020-03-04"
29401,37,1,5425,"5.99","2021-04-03"
29402,37,2,7939,"0.99","2021-01-25"
29403,37,1,8419,"9.99","2020-05-01"
29404,37,1,9567,"5.99","2022-08-11"
29405,38,1,4202,"5.99","2023-11-15"
29406,38,2,4228,"1.99","2022-06-01"
29407,38,1,4300,"4.99","2023-04-18"
29408,38,2,4644,"4.99","2020-11-04"
29409,38,1,5273,"2.99","2021-12-20"
29410,38,2,5460,"2.99","2023-01-09"
29411,38,1,5822,"2.99","2021-04-19"
29412,38,1,6864,"5.99","2021-04-05"
29413,38,1,6961,"0.99","2021-06-30"
29414,38,2,7158,"4.99","2021-06-15"
29415,38,2,7163,"5.99","2022-01-13"
29416,38,2,7321,"5.99","2020-02-11"
29417,38,1,7795,"0.99","2022-04-10"
29418,38,2,8924,"3.99","2020-12-31"
29419,38,2,9216,"0.99","2020-11-22"
29420,38,1,9284,"0.99","2021-07-17"
29421,38,1,9621,"4.99","2022-05-27"
